序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路類別,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,當事者區分(類別),車輛用途,當事者行動狀態,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
2507,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,15,19,臺中市,沙鹿區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,49,,1,13,04,120.582477,24.224015,3
2508,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,15,21,臺中市,霧峰區,0,2,0,7,6,04,01,1,5,4,6,6,1,1,09,5,4,1,17,2,09,1,C03,7,09,02,14,,07,07,1,13,04,120.699587,24.068661,2
2509,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,15,26,臺中市,南區,0,1,0,6,6,04,01,1,4,2,6,6,2,1,10,5,5,2,18,2,09,2,C03,7,05,02,14,,84,84,1,12,04,120.650118,24.120638,2
2510,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,15,28,臺中市,龍井區,0,1,0,7,6,13,08,1,5,4,6,6,4,4,01,4,1,1,17,3,10,5,A31,7,02,02,16,,49,49,1,06,04,120.512132,24.224499,2
2511,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,15,29,臺中市,南屯區,0,1,0,6,6,13,09,1,5,4,6,6,4,4,05,5,5,2,12,3,10,3,B12,7,09,02,02,,08,08,1,12,04,120.638495,24.139731,2
2512,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,15,37,臺中市,南屯區,0,1,0,7,6,04,01,1,5,4,6,6,2,1,10,5,5,2,13,3,10,5,B01,7,01,02,01,,61,61,1,13,04,120.640947,24.141369,2
2513,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,15,38,臺中市,東區,0,0,0,7,,,,,,,,,,,,,,,,,,,B12,,,02,,,07,,1,12,04,120.697296,24.147958,3
2514,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,15,39,臺中市,大里區,0,0,0,6,,,,,,,,,,,,,,,12,,,,B03,,,02,,,59,,1,13,04,120.676753,24.106752,3
2515,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,15,42,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,01,,,08,,1,13,04,120.689134,24.153572,3
2516,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,15,45,臺中市,東區,0,1,0,6,6,05,02,1,5,4,6,6,1,1,05,4,5,2,13,3,10,1,C03,7,09,02,11,,07,07,1,12,04,120.705224,24.130350,2
2517,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,15,46,臺中市,東區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,84,,1,12,04,120.689471,24.143148,3
2518,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,15,53,臺中市,大甲區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,49,49,1,06,04,120.620962,24.345641,3
2519,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,15,54,臺中市,大雅區,0,2,0,7,6,04,01,1,5,4,6,6,4,4,05,5,5,1,17,2,09,1,C03,7,01,02,14,,51,51,1,13,04,120.657126,24.225169,2
2520,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,15,54,臺中市,東勢區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,09,2,09,6,H04,8,20,10,17,,109,109,1,13,05,120.833165,24.251211,2
2521,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,16,03,臺中市,神岡區,0,2,0,7,6,03,02,1,5,4,6,6,1,1,10,5,5,2,12,3,10,3,B03,7,06,02,02,,39,39,1,12,04,120.685019,24.246437,2
2522,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,16,05,臺中市,清水區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,5,5,2,01,3,10,3,B03,7,09,02,02,,58,58,1,12,04,120.576561,24.269001,2
2523,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,16,08,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,49,,1,12,04,120.614937,24.179081,3
2524,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,16,12,臺中市,北區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,05,5,5,2,16,3,10,5,C03,7,09,02,12,,65,65,1,13,04,120.686354,24.152437,2
2525,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,16,13,臺中市,南屯區,0,1,0,7,6,04,01,1,5,4,6,6,4,4,05,4,4,2,15,2,09,5,C03,7,09,02,12,,13,13,1,13,04,120.652062,24.138885,2
2526,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,16,16,臺中市,豐原區,0,2,0,7,6,04,01,1,5,4,6,6,1,1,05,5,4,2,13,2,08,1,C03,7,09,02,11,,59,59,1,12,04,120.710236,24.244192,2
2527,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,16,17,臺中市,北區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,16,2,09,2,C03,7,06,02,14,,48,48,1,12,04,120.679099,24.169828,2
2528,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,16,20,臺中市,東區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,07,07,1,12,04,120.691749,24.132238,3
2529,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,16,22,臺中市,烏日區,0,1,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,17,3,10,3,B03,7,05,02,02,,84,84,1,12,04,120.640966,24.078753,2
2530,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,16,23,臺中市,西屯區,0,2,0,7,6,13,09,1,5,4,6,6,4,4,01,4,5,2,12,2,09,1,C03,7,09,02,14,,84,84,1,12,04,120.640404,24.166279,2
2531,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,16,27,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,02,,,59,59,1,12,04,120.685651,24.170791,3
2532,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,16,28,臺中市,太平區,0,1,0,7,6,13,07,1,5,4,6,6,4,4,05,5,4,1,16,2,08,2,C03,7,11,02,16,,39,39,1,12,02,120.720382,24.157432,2
2533,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,16,28,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,02,,,40,,1,12,04,120.717156,24.156031,3
2534,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,16,35,臺中市,南區,0,4,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,17,2,09,1,C03,7,09,02,11,,07,07,1,12,04,120.679286,24.119037,2
2535,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,16,38,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,02,,,58,58,1,06,04,120.684270,24.091233,3
2536,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,16,40,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,17,,,,C03,,,01,,,84,,1,06,04,120.619470,24.187232,3
2537,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,16,43,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,40,,1,13,04,120.599101,24.164808,3
2538,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,16,47,臺中市,西區,0,1,0,7,6,03,01,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,B01,7,06,02,02,,11,11,1,12,04,120.658502,24.155427,2
2539,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,16,47,臺中市,外埔區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,02,,,84,84,1,06,04,120.631825,24.346175,3
2540,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,16,50,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,77,,1,06,04,120.661688,24.151985,3
2541,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,16,50,臺中市,北區,0,1,0,7,6,13,08,1,5,4,6,6,4,4,02,4,4,2,17,2,09,2,C03,7,09,02,11,,84,84,1,12,04,120.688116,24.153791,2
2542,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,16,51,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,01,,,40,,1,13,04,120.643862,24.163452,3
2543,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,16,53,臺中市,西屯區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,16,2,09,1,C03,7,05,02,15,,12,12,1,12,04,120.642884,24.161999,2
2544,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,16,53,臺中市,西屯區,0,1,0,7,6,04,04,1,5,4,6,6,2,1,01,4,5,1,18,2,09,1,C03,7,09,02,12,,07,07,1,13,04,120.651967,24.165814,2
2545,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,16,58,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,,,,,B12,,,01,,,40,,1,13,04,120.672838,24.148436,3
2546,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,01,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,76,,1,12,04,120.684405,24.157623,3
2547,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,04,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,01,,,40,,1,06,04,120.631954,24.124832,3
2548,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,05,臺中市,西區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,16,3,10,1,C03,7,06,01,14,,20,20,1,12,04,120.668285,24.142527,2
2549,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,05,臺中市,南區,0,0,0,7,,,,,,,,,,,,,,,16,,,,B03,,,02,,,20,,1,12,04,120.659224,24.113733,3
2550,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,08,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,13,,,,C03,,,01,,,84,,1,13,04,120.683437,24.153710,3
2551,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,09,臺中市,南屯區,0,1,0,7,6,13,09,1,5,4,6,6,1,1,01,4,5,2,12,3,10,3,B03,7,05,02,02,,20,20,1,12,04,120.646641,24.142582,2
2552,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,09,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,40,,1,12,04,120.617500,24.181739,3
2553,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,10,臺中市,南區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,17,2,08,5,C03,7,06,02,14,,84,84,1,12,04,120.663848,24.115298,2
2554,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,10,臺中市,霧峰區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,50,,1,06,04,120.688607,24.043890,3
2555,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,10,臺中市,太平區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,16,2,09,2,C03,7,06,02,11,,58,14,1,12,04,120.722358,24.124690,2
2556,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,14,臺中市,沙鹿區,0,1,0,7,6,05,01,1,4,4,6,6,3,1,10,5,5,2,17,2,08,2,C03,7,09,02,11,,24,24,1,13,04,120.557887,24.233101,2
2557,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,15,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B03,,,01,,,50,,1,13,04,120.614034,24.149747,3
2558,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,18,臺中市,梧棲區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,84,,1,12,04,120.545680,24.229100,3
2559,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,19,臺中市,烏日區,0,1,0,7,6,13,07,1,5,4,6,6,4,4,01,3,4,1,12,3,10,3,B03,7,09,02,02,,08,08,1,13,04,120.611356,24.107381,2
2560,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,20,臺中市,大雅區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,09,5,5,1,17,3,10,1,C03,7,11,02,11,,20,20,1,13,04,120.648307,24.220773,2
2561,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,20,臺中市,大里區,0,0,0,6,,,,,,,,,,,,,,,,,,,B12,,,09,,,76,,1,12,04,120.691275,24.114031,3
2562,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,20,臺中市,清水區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,02,,,04,04,1,12,04,120.557418,24.278716,3
2563,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,22,臺中市,西屯區,0,2,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,16,2,09,1,C03,7,06,02,13,,12,12,1,12,04,120.650520,24.202748,2
2564,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,24,臺中市,東區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,02,,,40,40,1,12,04,120.692549,24.147807,3
2565,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,24,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,84,,1,12,04,120.614378,24.177203,3
2566,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,24,臺中市,龍井區,0,0,0,7,,,,,,,,,,,,,,,,,,,B02,,,02,,,07,,1,06,04,120.536379,24.194397,3
2567,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,25,臺中市,北區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,17,3,10,5,B03,7,11,02,08,,45,45,1,13,04,120.672053,24.153816,2
2568,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,27,臺中市,太平區,0,1,0,7,6,13,12,1,5,4,6,6,4,4,05,5,4,1,18,2,07,2,C03,7,09,02,14,,84,84,1,12,04,120.716437,24.158928,2
2569,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,28,臺中市,南屯區,0,1,0,7,6,03,01,1,5,4,6,6,2,1,05,4,4,2,11,3,10,5,B03,7,06,02,06,,48,48,1,13,04,120.633998,24.158854,2
2570,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,31,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,07,,1,13,04,120.645066,24.178821,3
2571,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,32,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,02,,,59,,1,13,04,120.682545,24.192974,3
2572,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,32,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,A05,,,01,,,08,,1,13,04,120.634413,24.179538,3
2573,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,34,臺中市,霧峰區,0,1,0,6,6,05,01,1,5,4,6,6,1,1,10,5,5,1,12,3,10,3,A12,7,09,02,05,,85,85,2,13,04,120.696300,24.054327,2
2574,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,38,臺中市,南屯區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,09,5,5,2,16,2,09,2,C03,7,09,02,12,,01,01,1,06,04,120.624068,24.142491,2
2575,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,44,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,15,,1,06,04,120.658209,24.156034,3
2576,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,44,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,01,,,07,,1,12,04,120.616407,24.185721,3
2577,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,45,臺中市,大甲區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,5,5,1,17,3,10,4,B03,7,13,02,04,,76,76,1,06,04,120.623034,24.351142,2
2578,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,46,臺中市,潭子區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,07,,1,13,04,120.709283,24.200708,3
2579,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,46,臺中市,南屯區,0,0,0,7,6,13,09,1,5,4,6,6,4,4,05,5,5,2,12,,,,B12,,,01,,,51,,1,12,04,120.649076,24.147934,3
2580,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,47,臺中市,南屯區,0,1,0,7,6,04,01,1,5,2,6,6,1,1,10,5,5,2,18,2,09,2,C03,7,09,02,14,,59,59,1,06,04,120.643821,24.153671,2
2581,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,47,臺中市,沙鹿區,0,2,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,17,2,09,2,C03,7,11,02,11,,46,46,1,13,04,120.569729,24.239696,2
2582,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,49,臺中市,南屯區,0,1,0,7,6,04,01,1,5,4,6,6,2,1,10,5,5,2,13,2,08,1,C03,7,09,02,11,,07,07,1,13,04,120.644912,24.140091,2
2583,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,50,臺中市,北區,0,1,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,B03,7,06,02,02,,11,11,1,13,04,120.685574,24.153539,2
2584,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,50,臺中市,太平區,0,1,0,6,6,13,09,1,5,4,6,6,4,4,10,5,5,2,17,2,08,5,B03,7,02,02,07,05,82,82,1,12,04,120.709683,24.123873,2
2585,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,56,臺中市,北區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,05,5,5,2,03,3,10,2,C03,7,09,02,11,,84,84,1,12,04,120.665349,24.159085,2
2586,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,56,臺中市,北屯區,0,1,0,7,6,05,02,1,5,4,6,6,1,1,04,5,5,2,11,2,09,1,C03,7,06,02,11,,11,11,1,12,04,120.674646,24.202973,2
2587,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,58,臺中市,北區,0,1,0,7,6,03,02,1,5,4,6,6,4,4,01,4,4,2,16,3,10,3,B01,7,05,02,05,,14,14,1,12,04,120.674342,24.163876,2
2588,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,58,臺中市,太平區,0,2,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,15,2,09,2,C03,7,09,02,11,,20,20,1,12,04,120.724067,24.142406,2
2589,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,17,58,臺中市,大肚區,0,1,0,7,6,13,08,1,5,4,6,6,4,4,01,4,4,1,13,3,10,1,C03,7,09,02,11,,07,07,1,12,04,120.555635,24.128532,2
2590,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,00,臺中市,沙鹿區,0,0,0,6,,,,,,,,,,,,,,,,,,,B03,,,01,,,84,,1,13,04,120.562383,24.240219,3
2591,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,05,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,84,,1,12,04,120.628221,24.180744,3
2592,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,05,臺中市,大里區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,03,4,5,1,17,2,08,1,C03,7,09,02,11,,07,07,1,13,04,120.698398,24.080603,2
2593,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,06,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,02,,,59,59,1,12,04,120.615654,24.189116,3
2594,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,08,臺中市,北屯區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,18,2,09,3,B03,7,09,02,01,,84,84,1,12,04,120.771653,24.199874,2
2595,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,08,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,84,84,1,12,04,120.654904,24.199236,3
2596,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,08,臺中市,大里區,0,1,0,6,6,03,01,1,4,4,6,6,1,1,10,5,5,2,15,3,10,3,B03,7,09,02,01,,21,21,1,06,04,120.689306,24.096467,2
2597,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,08,臺中市,豐原區,0,0,0,6,,,,,,,,,,,,,,,12,,,,A12,,,01,,,08,,1,12,04,120.728478,24.250592,3
2598,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,09,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,C03,,,01,,,07,,1,06,04,120.655911,24.158976,3
2599,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,11,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,87,,1,13,04,120.639958,24.171404,3
2600,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,12,臺中市,西區,0,2,0,7,6,03,01,1,5,4,6,6,4,4,05,4,5,2,16,2,09,1,C03,7,05,02,13,,20,20,1,12,04,120.667189,24.130553,2
2601,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,12,臺中市,西區,0,3,0,7,6,04,01,1,5,4,6,6,2,1,10,5,5,2,16,2,09,1,C03,7,06,02,11,,36,36,1,13,04,120.665760,24.136553,2
2602,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,16,臺中市,南區,0,0,0,6,,,,,,,,,,,,,,,,,,,B12,,,02,,,84,84,1,12,04,120.671398,24.119158,3
2603,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,16,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,12,,,,C03,,,02,,,07,,1,05,04,120.728957,24.103886,3
2604,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,20,臺中市,潭子區,0,1,0,7,6,05,01,1,5,4,6,6,1,1,10,5,5,2,18,2,08,2,C03,7,09,02,12,,58,58,1,12,04,120.673934,24.209107,2
2605,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,23,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B03,,,01,,,50,,1,13,04,120.647165,24.174810,3
2606,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,23,臺中市,后里區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,02,,,59,,1,12,04,120.711199,24.304232,3
2607,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,25,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,49,,1,12,04,120.637493,24.175767,3
2608,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,28,臺中市,南屯區,0,1,0,7,6,13,09,1,5,4,6,6,1,1,05,2,5,2,13,2,09,1,C03,7,09,02,11,,07,07,1,12,04,120.648723,24.146782,2
2609,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,29,臺中市,北區,0,1,0,7,6,03,01,1,5,4,6,6,1,1,05,4,5,2,16,2,09,5,C03,7,09,02,11,,21,21,1,13,04,120.683255,24.157317,2
2610,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,30,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B01,,,02,,,08,08,1,13,04,120.623497,24.149515,3
2611,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,30,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,49,,1,12,04,120.722328,24.131434,3
2612,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,30,臺中市,大肚區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,84,,1,06,04,120.583064,24.168235,3
2613,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,34,臺中市,南區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,09,,,84,,2,12,04,120.669482,24.122502,3
2614,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,38,臺中市,北屯區,0,1,0,7,6,03,02,1,5,4,6,6,4,4,05,4,5,2,16,3,10,3,B03,7,06,02,04,,20,20,1,13,04,120.681075,24.190431,2
2615,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,38,臺中市,西屯區,0,0,0,7,6,13,11,1,5,4,6,6,4,4,05,2,4,2,13,3,10,2,C04,7,09,02,11,,07,07,1,13,04,120.608327,24.169444,3
2616,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,38,臺中市,烏日區,0,0,0,6,6,13,07,1,5,4,6,6,1,1,05,4,4,2,13,3,10,3,B03,7,01,02,01,,07,07,1,13,04,120.641868,24.108649,3
2617,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,39,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B03,,,02,,,49,,1,06,04,120.718681,24.148883,3
2618,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,41,臺中市,大里區,0,0,0,6,,,,,,,,,,,,,,,11,,,,C03,,,02,,,11,,1,13,04,120.689977,24.107876,3
2619,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,42,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,09,,,84,84,1,12,04,120.658006,24.194687,3
2620,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,42,臺中市,西屯區,0,1,0,7,6,13,09,1,5,4,6,6,1,1,03,4,5,2,17,3,10,3,B03,7,04,02,02,,01,01,1,12,04,120.636528,24.170784,2
2621,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,45,臺中市,西屯區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,4,5,2,13,2,08,1,C03,7,09,01,11,,84,84,1,12,04,120.614130,24.189778,2
2622,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,48,臺中市,大雅區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,01,,,34,,1,13,04,120.654213,24.229448,3
2623,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,48,臺中市,烏日區,0,1,0,7,6,04,02,1,5,4,6,6,4,4,03,5,5,1,16,3,10,1,C03,7,06,02,14,,48,48,1,12,04,120.584217,24.112868,2
2624,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,53,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,16,,,,C03,,,02,,,84,,1,12,04,120.718218,24.148103,3
2625,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,54,臺中市,北區,0,2,0,7,6,13,09,1,5,4,6,6,4,4,03,4,5,2,17,2,09,5,C03,7,09,02,11,,84,84,1,13,04,120.673200,24.166511,2
2626,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,56,臺中市,南屯區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,B03,7,06,02,05,,11,11,1,13,04,120.643821,24.151080,2
2627,66000,387130000C,(04)23274275,(04)23288582,2024,03,07,18,56,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,40,,1,13,04,120.649704,24.162418,3
