序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路類別,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,當事者區分(類別),車輛用途,當事者行動狀態,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
757,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,16,24,臺中市,西屯區,0,1,0,7,6,04,01,1,5,4,6,6,2,1,10,5,5,2,12,2,09,1,C03,7,05,02,12,,42,42,1,06,04,120.661043,24.171538,2
758,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,16,25,臺中市,西屯區,0,2,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,17,2,09,5,C03,7,06,02,12,,11,11,1,12,04,120.644974,24.181789,2
759,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,16,27,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,,,,,B12,,,01,,,84,,1,13,04,120.661699,24.150845,3
760,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,16,28,臺中市,南區,0,1,0,7,6,13,07,1,5,4,6,6,1,1,05,4,4,2,13,3,10,3,B03,7,09,02,01,,07,07,1,12,04,120.653993,24.116420,2
761,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,16,29,臺中市,北屯區,0,1,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,15,2,09,1,C03,7,09,02,11,,13,13,1,13,04,120.719467,24.171356,2
762,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,16,31,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B01,,,01,,,59,,1,06,04,120.651322,24.147729,3
763,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,16,38,臺中市,南屯區,0,1,0,6,6,13,09,1,5,4,6,6,4,4,01,4,5,2,13,2,09,5,C03,7,09,02,15,,07,84,1,12,04,120.644041,24.140049,2
764,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,16,39,臺中市,烏日區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,01,4,5,1,13,2,09,1,C03,7,09,02,11,,07,07,1,12,04,120.616321,24.105489,2
765,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,16,41,臺中市,新社區,0,0,0,7,,,,,,,,,,,,,,,,,,,A12,,,02,,,08,,1,12,04,120.775491,24.216372,3
766,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,16,42,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,C02,,,01,,,84,,1,12,04,120.648191,24.172012,3
767,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,16,42,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,17,,,,A11,,,01,,,84,,1,12,04,120.635992,24.174260,3
768,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,16,43,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,02,,,51,,1,12,04,120.715567,24.174491,4
769,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,16,50,臺中市,南屯區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,4,5,2,12,3,10,3,B12,7,11,02,01,,39,39,1,06,04,120.645427,24.146738,2
770,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,16,55,臺中市,南屯區,0,1,0,7,6,04,09,1,5,4,6,6,2,1,05,4,5,2,17,3,10,3,B02,7,14,02,04,,76,76,1,12,04,120.635326,24.131700,2
771,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,16,56,臺中市,中區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,17,2,09,5,C03,7,15,02,12,,84,84,1,12,04,120.685800,24.141551,2
772,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,16,58,臺中市,西區,0,2,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,15,2,09,5,C03,7,09,02,11,,15,15,1,12,04,120.658094,24.155926,2
773,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,16,59,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,16,,,,B03,,,01,,,20,,1,13,04,120.646352,24.147708,3
774,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,00,臺中市,沙鹿區,0,0,0,7,,,,,,,,,,,,,,,,,,,B13,,,02,,,07,,1,06,04,120.564112,24.239476,3
775,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,00,臺中市,西屯區,0,1,0,7,6,11,09,1,5,4,6,6,4,4,10,5,5,2,11,3,10,2,C03,7,05,01,14,,85,85,1,06,04,120.595928,24.194381,2
776,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,02,臺中市,西屯區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,17,3,10,1,C03,7,08,01,15,,85,85,1,12,04,120.635172,24.179435,2
777,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,04,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B12,,,09,,,76,,1,06,04,120.700967,24.100075,3
778,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,05,臺中市,神岡區,0,3,0,7,6,03,01,1,5,4,6,6,4,4,05,5,5,1,16,2,09,2,C03,7,06,02,14,,14,14,1,12,04,120.668991,24.262207,2
779,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,06,臺中市,東區,0,2,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,15,2,09,3,B01,7,09,02,01,02,15,15,1,12,04,120.704430,24.142170,2
780,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,08,臺中市,潭子區,0,2,0,7,6,04,04,1,5,4,6,6,2,1,01,4,4,1,13,2,07,1,C03,7,09,02,11,,59,59,1,13,04,120.688133,24.216082,2
781,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,10,臺中市,烏日區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,39,,1,13,04,120.618342,24.105539,3
782,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,13,臺中市,北區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,4,5,2,08,3,10,3,B03,7,02,02,03,,49,49,1,12,04,120.667553,24.165158,2
783,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,16,臺中市,北區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,01,4,5,2,16,3,10,3,B03,7,05,02,05,,20,20,1,13,04,120.701948,24.159731,2
784,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,18,臺中市,大雅區,0,0,0,7,,,,,,,,,,,,,,,16,,,,B03,,,01,,,08,,1,13,04,120.650472,24.211198,3
785,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,19,臺中市,中區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,02,,,84,,1,13,04,120.681863,24.141888,3
786,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,19,臺中市,西屯區,0,1,0,7,6,05,01,1,5,4,6,6,1,1,10,5,5,2,17,2,09,5,C03,7,06,02,14,,48,48,1,12,04,120.604490,24.173645,2
787,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,20,臺中市,南區,0,2,0,7,6,13,09,1,5,4,6,6,4,4,01,4,5,2,17,2,09,2,C03,7,09,02,12,,08,85,1,06,04,120.679434,24.123228,2
788,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,20,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,01,,,48,48,1,12,04,120.676743,24.200792,3
789,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,22,臺中市,中區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,84,,1,12,04,120.680725,24.143750,3
790,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,22,臺中市,大甲區,0,2,0,7,6,13,09,1,5,4,6,6,4,4,10,5,5,2,10,2,08,1,C03,7,09,02,11,,41,41,1,12,04,120.646060,24.387329,2
791,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,25,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,39,,1,13,04,120.606700,24.169135,3
792,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,26,臺中市,大甲區,0,0,0,7,7,11,09,,,,,,,,,5,5,2,14,,,,B03,,,01,,,49,49,1,12,04,120.628690,24.348042,3
793,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,28,臺中市,外埔區,0,1,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,12,3,10,1,F02,7,06,02,14,,84,84,1,04,04,120.652315,24.339002,2
794,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,29,臺中市,沙鹿區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,13,3,10,2,C03,7,09,02,11,,07,07,1,05,04,120.604379,24.242853,2
795,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,30,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,A02,,,02,,,07,07,1,06,04,120.649927,24.139459,3
796,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,32,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,16,,,,C03,,,01,,,51,,1,13,04,120.665388,24.150400,3
797,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,33,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,13,,,,C03,,,02,,,84,,1,12,04,120.725419,24.108675,3
798,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,33,臺中市,中區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,01,,,84,,1,12,04,120.677142,24.143583,3
799,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,33,臺中市,豐原區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,09,,,49,,1,13,04,120.725608,24.245420,3
800,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,34,臺中市,神岡區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,08,,1,13,04,120.692799,24.236415,3
801,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,37,臺中市,北區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,16,3,10,1,C03,7,06,01,14,,48,48,1,11,04,120.684381,24.153128,2
802,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,37,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,01,,,59,,1,06,04,120.671456,24.173740,4
803,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,40,臺中市,沙鹿區,0,0,0,7,6,13,09,1,5,4,6,6,3,4,10,5,5,2,11,,,,C03,,,01,,,41,,1,12,04,120.571274,24.233743,4
804,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,40,臺中市,沙鹿區,0,2,0,7,6,05,01,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,B03,7,05,02,06,,11,11,1,06,04,120.570044,24.236576,2
805,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,40,臺中市,北屯區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,B03,7,05,02,05,,26,26,1,06,04,120.668202,24.200644,2
806,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,43,臺中市,南區,0,1,0,7,6,13,07,1,5,4,6,6,4,4,01,4,4,2,13,2,08,1,C03,7,09,02,11,,07,07,1,05,04,120.656045,24.129543,2
807,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,45,臺中市,烏日區,0,2,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,16,2,09,2,C03,7,06,02,12,,48,48,1,06,04,120.624401,24.103200,2
808,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,48,臺中市,梧棲區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,02,,,07,,1,06,04,120.539214,24.257939,3
809,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,48,臺中市,神岡區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,09,5,5,1,17,3,10,3,B03,7,06,02,04,,48,48,1,13,04,120.673267,24.260100,2
810,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,48,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,07,,1,12,04,120.623241,24.137107,3
811,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,48,臺中市,神岡區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,05,5,5,1,16,3,10,3,B02,7,05,02,02,,11,11,1,12,04,120.699678,24.251074,2
812,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,49,臺中市,南屯區,0,2,0,7,6,13,09,1,5,4,6,6,4,4,01,4,5,2,13,2,09,3,B03,7,09,02,01,,07,07,1,13,04,120.638983,24.141739,2
813,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,49,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,,,,,B12,,,01,,,84,,1,13,04,120.669784,24.138440,3
814,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,50,臺中市,霧峰區,0,1,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,17,3,10,1,C03,7,09,02,14,,12,12,1,12,04,120.689711,24.062130,2
815,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,50,臺中市,南區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,84,,1,13,04,120.670068,24.115773,3
816,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,52,臺中市,南屯區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,03,4,4,2,11,3,10,5,B03,7,06,02,05,,20,84,1,12,04,120.650644,24.150891,2
817,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,17,59,臺中市,梧棲區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,02,,,57,,1,06,04,120.531046,24.253204,3
818,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,00,臺中市,神岡區,0,1,0,7,6,04,09,1,5,4,6,6,1,1,05,5,5,1,18,2,09,2,C01,7,09,02,11,,84,84,1,12,04,120.664990,24.262848,2
819,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,01,臺中市,北區,0,2,0,7,6,03,02,1,5,4,6,6,4,4,03,4,5,2,13,2,09,1,C03,7,09,02,11,,07,07,1,12,04,120.671639,24.173359,2
820,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,01,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,01,,,51,,1,13,04,120.672837,24.164774,3
821,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,02,臺中市,大甲區,0,3,0,7,6,13,09,1,5,4,6,6,4,4,09,5,5,1,17,2,07,1,C03,7,11,01,12,,84,84,1,12,04,120.618910,24.339868,2
822,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,05,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,119,,1,,,120.698812,24.159073,3
823,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,06,臺中市,南區,0,3,0,7,6,03,02,1,5,4,6,3,4,4,05,5,5,2,17,2,09,2,C03,7,06,02,11,,14,14,1,12,04,120.662157,24.126377,2
824,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,06,臺中市,太平區,0,1,0,7,6,04,01,1,5,4,6,6,3,1,05,5,5,1,15,3,10,2,C03,7,09,02,12,,39,39,1,12,04,120.724009,24.142079,2
825,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,07,臺中市,龍井區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,5,5,1,17,2,08,1,C03,7,09,01,12,,59,59,1,06,04,120.531905,24.212232,2
826,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,08,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,02,,,07,,1,06,04,120.680233,24.105565,3
827,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,11,臺中市,大甲區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,01,4,4,1,17,2,09,1,C03,7,11,02,14,,45,45,1,12,04,120.649335,24.377903,2
828,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,12,臺中市,南區,0,1,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,15,3,10,2,C03,7,09,02,13,,15,15,1,06,04,120.654779,24.124476,2
829,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,17,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,C03,,,02,,,07,,1,13,04,120.704639,24.170041,3
830,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,19,臺中市,南屯區,0,1,0,7,6,13,07,1,5,4,6,6,4,4,04,3,4,2,13,2,09,1,C03,7,09,02,11,,59,59,1,13,04,120.634033,24.156285,2
831,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,25,臺中市,后里區,0,0,0,7,6,13,14,1,5,4,6,6,4,4,01,5,4,1,14,,,,B03,,,02,,,49,,1,12,04,120.723038,24.310793,3
832,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,27,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B03,,,01,,,49,,1,12,04,120.728666,24.176710,3
833,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,29,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,01,,,40,40,1,12,04,120.669347,24.177188,3
834,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,30,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B12,,,11,,,08,,1,12,04,120.658142,24.199452,3
835,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,37,臺中市,外埔區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,07,,1,06,04,120.638442,24.342135,3
836,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,39,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,,,,,A02,,,01,,,85,,1,13,04,120.674620,24.146746,4
837,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,42,臺中市,大里區,0,1,0,7,6,13,07,1,5,4,6,6,1,1,09,4,4,1,13,3,10,3,B03,7,09,02,01,,07,07,1,13,04,120.683448,24.076897,2
838,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,42,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,59,,1,13,04,120.657317,24.144873,3
839,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,43,臺中市,北區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,05,5,5,2,16,3,10,1,C03,7,06,02,13,,20,20,1,06,04,120.669239,24.166281,2
840,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,44,臺中市,南區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,02,,,40,,1,05,04,120.670047,24.126452,3
841,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,45,臺中市,大雅區,0,1,0,7,6,13,08,1,5,4,6,6,4,4,01,3,4,1,12,2,09,1,C03,7,09,02,11,,08,08,1,12,04,120.630761,24.227942,2
842,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,45,臺中市,烏日區,0,0,0,7,6,13,09,1,5,4,6,6,4,4,10,5,5,2,11,,,,C03,,,01,,,41,,1,12,04,120.605896,24.118127,3
843,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,46,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,40,40,1,12,04,120.644912,24.140091,3
844,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,47,臺中市,烏日區,0,1,0,7,6,13,07,1,5,4,6,6,4,4,05,4,4,2,17,2,08,5,C03,7,11,02,11,,45,45,1,12,04,120.641686,24.110596,2
845,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,47,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B02,,,02,,,59,59,1,06,04,120.695953,24.183124,3
846,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,52,臺中市,大雅區,0,1,0,7,6,13,08,1,5,4,6,6,4,4,01,4,4,1,17,2,09,1,C03,7,09,02,14,,59,59,1,13,04,120.649644,24.213693,2
847,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,18,53,臺中市,南區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,01,4,5,2,29,2,09,1,C03,7,09,02,11,,84,84,1,13,04,120.673914,24.130822,2
848,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,19,03,臺中市,西屯區,0,1,0,7,6,13,07,1,5,4,6,6,4,4,05,5,4,2,17,3,10,3,B03,7,09,01,01,,07,07,1,12,04,120.616891,24.188607,2
849,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,19,03,臺中市,西屯區,0,1,0,7,6,04,01,1,5,4,6,6,2,1,10,5,5,2,13,2,09,1,C03,7,09,02,11,14,84,84,1,06,04,120.664099,24.172612,2
850,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,19,05,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,07,,1,12,04,120.692509,24.171571,3
851,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,19,07,臺中市,太平區,0,1,0,7,6,04,02,1,5,4,6,6,1,1,05,5,5,1,12,3,10,3,B03,7,09,02,02,,01,84,1,06,04,120.716869,24.131566,2
852,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,19,07,臺中市,大里區,0,2,0,7,6,05,01,1,5,4,6,6,1,1,05,5,4,2,15,3,10,3,B03,7,15,09,02,,04,47,2,12,04,120.694774,24.111463,2
853,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,19,09,臺中市,龍井區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,02,,,40,87,1,13,04,120.549899,24.208720,3
854,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,19,10,臺中市,清水區,0,2,0,7,6,13,09,1,5,4,6,6,4,4,05,5,5,2,16,3,10,1,C03,7,11,02,11,,39,39,1,06,04,120.575523,24.272368,2
855,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,19,11,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,01,,,50,,1,06,04,120.633023,24.152151,3
856,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,19,17,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,14,,,,C03,,,02,,,49,,1,12,04,120.703152,24.148140,3
857,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,19,20,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B03,,,09,,,49,,2,06,04,120.741210,24.178738,3
858,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,19,24,臺中市,中區,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,86,,1,,,120.684022,24.138535,3
859,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,19,26,臺中市,北屯區,0,1,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,B03,7,05,02,05,,47,47,1,12,04,120.722500,24.170341,2
860,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,19,29,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,16,,,,B03,,,01,,,14,,1,06,04,120.706685,24.110043,3
861,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,19,30,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,16,,,,B03,,,01,,,47,,1,05,04,120.638012,24.180833,3
862,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,19,40,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,49,,1,13,04,120.633749,24.161646,4
863,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,19,42,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,13,,,,C03,,,02,,,59,59,1,06,04,120.682039,24.104903,3
864,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,19,42,臺中市,南區,1,1,0,7,6,03,02,1,5,4,6,6,1,1,10,5,5,2,03,2,09,2,C03,7,09,02,11,,10,10,1,12,04,120.679289,24.120608,1
865,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,19,45,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B03,,,11,,,49,,1,12,04,120.690342,24.172723,3
866,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,19,46,臺中市,烏日區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,84,,1,12,04,120.614085,24.106776,3
867,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,19,56,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,C03,,,01,,,84,,1,12,04,120.704783,24.169490,3
868,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,19,58,臺中市,北區,0,1,0,7,6,03,01,1,5,4,6,6,2,1,05,4,5,2,17,2,09,1,C03,7,09,02,11,,59,59,1,12,04,120.680976,24.163174,2
869,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,19,58,臺中市,大雅區,0,1,0,7,6,03,01,1,5,4,6,6,3,1,05,5,5,1,08,3,10,1,C03,7,05,02,11,,59,59,1,13,04,120.624467,24.235306,2
870,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,19,59,臺中市,西屯區,0,2,0,7,6,13,08,1,5,4,6,6,4,4,01,5,3,2,17,3,10,3,A04,7,09,01,07,,08,08,1,12,04,120.615268,24.182938,2
871,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,20,02,臺中市,西屯區,0,0,0,7,6,13,09,1,5,4,6,6,4,4,05,5,5,2,13,3,10,1,C03,7,09,01,11,,59,59,1,06,02,120.644249,24.174415,3
872,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,20,03,臺中市,大雅區,0,0,0,7,,,,,,,,,,,,,,,11,,,,B03,,,01,,,08,,1,12,04,120.657365,24.222584,3
873,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,20,03,臺中市,大里區,0,1,0,7,6,04,02,1,5,4,6,6,1,1,09,5,5,1,17,3,10,3,B03,7,15,02,01,,59,59,1,12,04,120.698581,24.079465,2
874,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,20,05,臺中市,太平區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,13,2,09,1,C03,7,09,02,11,,58,58,1,12,04,120.702135,24.111027,2
875,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,20,15,臺中市,潭子區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,02,,,49,,1,12,04,120.705670,24.216512,3
876,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,20,23,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,14,,,,C03,,,09,,,49,49,1,13,04,120.677321,24.114756,3
877,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,20,24,臺中市,大肚區,0,0,0,7,,,,,,,,,,,,,,,02,,,,B03,,,02,,,02,,1,12,04,120.549015,24.147006,3
878,66000,387130000C,(04)23274275,(04)23288582,2024,04,02,20,25,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,C03,,,01,,,01,01,1,12,04,120.686144,24.180790,3
