序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路類別,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,當事者區分(類別),車輛用途,當事者行動狀態,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
778,66000,387130000C,(04)23274275,(04)23288582,2024,12,02,21,00,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,17,,,,,,,,,,119,,1,,,120.675232,24.165661,3
779,66000,387130000C,(04)23274275,(04)23288582,2024,12,02,21,00,臺中市,南區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,01,,,84,,1,13,04,120.681592,24.129445,3
780,66000,387130000C,(04)23274275,(04)23288582,2024,12,02,21,08,臺中市,中區,0,1,0,7,6,13,07,1,5,4,6,6,4,4,05,5,4,2,17,2,09,1,C03,7,15,02,14,,84,84,1,05,04,120.674722,24.143403,2
781,66000,387130000C,(04)23274275,(04)23288582,2024,12,02,21,19,臺中市,西區,0,1,0,7,6,04,02,2,5,4,6,6,1,1,05,4,5,2,17,2,09,1,C03,7,06,02,12,,84,84,1,12,04,120.658629,24.146855,2
782,66000,387130000C,(04)23274275,(04)23288582,2024,12,02,21,20,臺中市,神岡區,0,1,0,7,6,03,01,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,B03,7,06,02,08,,25,25,1,06,04,120.683051,24.246644,2
783,66000,387130000C,(04)23274275,(04)23288582,2024,12,02,21,21,臺中市,北屯區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,2,5,2,10,3,10,3,B03,7,09,02,08,,39,39,1,12,04,120.690734,24.182496,2
784,66000,387130000C,(04)23274275,(04)23288582,2024,12,02,21,21,臺中市,西屯區,0,1,0,7,6,13,08,1,5,4,6,6,4,4,05,4,4,2,12,3,10,5,B03,7,07,02,05,,40,40,1,13,04,120.636050,24.169399,2
785,66000,387130000C,(04)23274275,(04)23288582,2024,12,02,21,22,臺中市,西屯區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,08,5,5,1,17,3,10,5,B03,7,11,02,04,,45,45,1,13,04,120.627295,24.200706,2
786,66000,387130000C,(04)23274275,(04)23288582,2024,12,02,21,26,臺中市,中區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,84,,1,12,04,120.681672,24.143178,4
787,66000,387130000C,(04)23274275,(04)23288582,2024,12,02,21,31,臺中市,豐原區,0,0,0,7,,,,,,,,,,,,,,,13,,,,C03,,,02,,,07,,1,12,04,120.728554,24.252530,3
788,66000,387130000C,(04)23274275,(04)23288582,2024,12,02,21,37,臺中市,西屯區,0,2,0,7,6,03,02,1,5,4,6,6,2,1,05,4,5,2,17,3,10,5,B01,7,11,02,08,,45,45,1,12,04,120.644927,24.182309,2
789,66000,387130000C,(04)23274275,(04)23288582,2024,12,02,21,39,臺中市,大甲區,0,0,0,7,,,,,,,,,,,,,,,,,,,A41,,,01,,,49,,1,06,04,120.645740,24.403925,3
790,66000,387130000C,(04)23274275,(04)23288582,2024,12,02,21,56,臺中市,沙鹿區,0,2,0,7,6,13,08,1,5,4,5,6,4,4,01,5,5,1,13,2,01,1,C03,7,09,02,11,12,84,84,1,06,04,120.565909,24.238734,2
791,66000,387130000C,(04)23274275,(04)23288582,2024,12,02,22,00,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,09,,,07,,1,12,04,120.651216,24.170859,3
792,66000,387130000C,(04)23274275,(04)23288582,2024,12,02,22,02,臺中市,北區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,18,2,09,5,C03,7,09,02,14,,84,84,1,13,04,120.682580,24.145687,2
793,66000,387130000C,(04)23274275,(04)23288582,2024,12,02,22,12,臺中市,沙鹿區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,08,08,1,06,04,120.569803,24.225890,3
794,66000,387130000C,(04)23274275,(04)23288582,2024,12,02,22,17,臺中市,南區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,07,,1,12,04,120.650118,24.120638,3
795,66000,387130000C,(04)23274275,(04)23288582,2024,12,02,22,23,臺中市,大甲區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,17,3,10,3,B03,7,06,02,16,,23,23,1,06,04,120.655584,24.381735,2
796,66000,387130000C,(04)23274275,(04)23288582,2024,12,02,22,28,臺中市,西區,0,0,0,7,6,04,04,1,5,4,6,6,2,1,10,5,5,2,12,,,,C03,,,01,,,07,,1,13,04,120.682149,24.135933,4
797,66000,387130000C,(04)23274275,(04)23288582,2024,12,02,22,50,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,01,,,08,,1,13,04,120.666135,24.160516,3
798,66000,387130000C,(04)23274275,(04)23288582,2024,12,02,23,01,臺中市,西屯區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,10,5,5,2,09,2,08,6,H01,8,16,10,17,,109,109,1,12,05,120.637392,24.171638,2
799,66000,387130000C,(04)23274275,(04)23288582,2024,12,02,23,28,臺中市,西區,0,1,0,7,6,05,01,1,5,4,6,6,4,4,10,5,5,2,17,3,10,3,B03,7,06,02,04,,14,14,1,12,04,120.658337,24.145518,2
800,66000,387130000C,(04)23274275,(04)23288582,2024,12,02,23,49,臺中市,太平區,0,1,0,7,6,03,02,1,5,4,6,6,4,4,10,5,5,2,18,2,09,5,F03,7,09,02,16,,59,59,1,06,04,120.703503,24.111912,2
801,66000,387130000C,(04)23274275,(04)23288582,2024,12,02,23,50,臺中市,龍井區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,49,,1,13,04,120.564086,24.195076,4
802,66000,387130000C,(04)23274275,(04)23288582,2024,12,02,23,51,臺中市,北屯區,0,1,0,7,6,04,02,1,5,4,6,6,2,1,05,4,4,2,18,2,09,2,C03,7,05,02,11,,82,82,1,12,04,120.710080,24.167237,2
803,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,00,26,臺中市,西區,0,0,0,7,6,04,02,1,5,4,6,6,2,1,08,3,5,2,13,,,,B12,,,01,,,07,,1,13,04,120.675754,24.138733,3
804,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,01,06,臺中市,西區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,4,5,2,17,2,09,1,C03,7,07,02,12,,40,40,1,12,04,120.658950,24.146533,2
805,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,01,26,臺中市,北區,0,1,0,6,6,13,07,1,5,4,6,6,4,4,05,5,4,2,17,3,10,5,B03,7,01,02,08,,51,51,1,13,04,120.677774,24.149561,2
806,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,03,38,臺中市,北屯區,0,1,0,7,6,03,01,1,5,4,6,6,2,1,10,5,5,2,16,2,09,1,C03,7,06,06,11,,23,23,1,12,04,120.666010,24.186605,2
807,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,05,50,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,24,24,1,13,04,120.698969,24.096528,3
808,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,06,01,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,01,,,59,,1,12,04,120.664675,24.178280,3
809,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,06,13,臺中市,神岡區,0,1,0,6,6,13,09,1,5,4,6,6,4,4,10,5,5,2,30,2,09,1,C03,7,09,02,16,,59,59,1,12,04,120.692843,24.279691,2
810,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,06,35,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B12,,,01,,,49,,1,12,04,120.592513,24.192320,3
811,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,06,35,臺中市,沙鹿區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,02,,,07,07,1,12,04,120.583333,24.249846,3
812,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,06,40,臺中市,西屯區,0,1,0,7,6,03,02,1,5,4,6,6,4,4,05,5,5,2,12,3,10,5,B03,7,09,02,02,,08,08,1,12,04,120.633907,24.182538,2
813,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,06,52,臺中市,南屯區,0,1,0,7,6,13,08,1,5,4,6,6,4,4,05,5,4,2,13,2,09,2,C03,7,09,09,12,,84,84,1,13,04,120.628371,24.136645,2
814,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,06,58,臺中市,豐原區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,05,5,4,2,16,3,10,3,B03,7,06,02,01,,14,14,1,12,04,120.702062,24.245015,2
815,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,00,臺中市,潭子區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,40,,1,13,04,120.704904,24.200881,3
816,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,00,臺中市,西屯區,0,1,0,7,6,04,19,1,5,4,6,5,2,1,10,5,5,1,03,3,10,3,A02,7,05,02,02,,10,10,1,12,04,120.640360,24.164270,2
817,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,03,臺中市,西屯區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,B03,7,06,02,05,,12,12,1,12,04,120.650362,24.202653,2
818,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,03,臺中市,太平區,0,1,0,7,6,03,02,1,5,4,6,6,4,4,05,5,5,1,18,2,09,2,C03,7,09,02,14,,84,84,1,12,04,120.722561,24.118976,2
819,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,05,臺中市,南屯區,0,1,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,17,2,09,2,C03,7,09,02,14,,84,84,1,13,04,120.613034,24.140074,2
820,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,07,臺中市,龍井區,0,2,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,16,2,07,1,C03,7,06,02,14,,48,48,1,06,04,120.523473,24.198995,2
821,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,07,臺中市,龍井區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,B03,7,05,02,02,,20,20,1,06,04,120.502386,24.211272,2
822,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,13,臺中市,大雅區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,07,,1,13,04,120.649964,24.221653,3
823,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,13,臺中市,清水區,0,1,0,7,6,04,01,1,5,4,6,6,4,4,05,4,4,2,17,2,08,2,C03,7,05,02,16,,58,58,1,13,04,120.576957,24.268962,2
824,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,15,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,59,,1,12,04,120.648897,24.163097,3
825,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,17,臺中市,西區,0,1,0,7,6,13,08,1,5,4,6,6,4,4,01,4,1,2,18,2,09,2,C03,7,09,02,14,,84,84,1,06,04,120.662129,24.156116,2
826,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,19,臺中市,龍井區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,07,,1,06,04,120.507048,24.213168,3
827,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,22,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,11,,,,B03,,,01,,,08,,1,12,04,120.706476,24.094387,3
828,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,23,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,59,,1,06,04,120.725971,24.180492,3
829,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,23,臺中市,霧峰區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,B12,7,05,02,05,,20,20,1,12,04,120.662599,24.059641,2
830,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,24,臺中市,西屯區,0,1,0,7,6,13,08,1,5,4,6,6,4,4,01,5,1,2,13,3,10,3,B03,7,09,01,01,,84,84,1,13,04,120.621936,24.180149,2
831,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,24,臺中市,太平區,0,1,0,7,6,03,01,1,5,4,6,6,1,1,05,5,4,2,16,3,10,3,B03,7,05,02,02,,47,47,1,12,04,120.713045,24.125552,2
832,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,28,臺中市,烏日區,0,0,0,7,6,03,08,1,5,4,6,6,1,1,09,4,4,2,13,,,,C03,,,01,,,07,,1,12,04,120.607282,24.126684,3
833,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,29,臺中市,西屯區,0,1,0,7,6,13,08,1,5,4,6,6,4,4,03,5,3,2,12,3,10,5,B03,7,01,02,08,,51,51,1,12,04,120.598532,24.180442,2
834,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,31,臺中市,北屯區,0,1,0,7,6,03,02,1,5,4,6,6,4,4,05,5,5,2,12,3,10,3,B03,7,05,02,04,,14,14,1,13,04,120.685598,24.190475,2
835,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,33,臺中市,南區,0,2,0,7,6,13,09,1,5,4,6,6,4,4,01,4,5,2,30,2,09,1,C03,7,09,02,16,,84,84,1,13,04,120.647321,24.119166,2
836,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,34,臺中市,梧棲區,0,0,0,7,,,,,,,,,,,,,,,12,,,,A12,,,01,,,51,,1,13,04,120.535130,24.246516,3
837,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,35,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,84,84,1,06,04,120.623977,24.145183,4
838,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,35,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,A12,,,01,,,51,51,1,06,04,120.624290,24.150630,3
839,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,35,臺中市,大里區,0,2,0,7,6,13,09,1,5,4,6,6,2,1,01,5,5,1,13,2,07,1,C03,7,09,02,11,12,07,07,1,06,04,120.663685,24.083157,2
840,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,36,臺中市,南屯區,0,1,0,7,6,13,08,1,5,4,6,6,4,4,05,4,4,2,17,2,09,2,C03,7,09,02,11,,07,07,1,12,04,120.596604,24.155936,2
841,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,36,臺中市,大肚區,0,2,0,7,6,04,02,1,5,4,6,6,2,1,01,4,4,1,13,2,09,2,C03,7,09,02,11,,07,07,1,06,04,120.556226,24.127990,2
842,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,37,臺中市,龍井區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,13,3,10,3,B03,7,09,02,01,,84,84,1,06,04,120.589800,24.184229,2
843,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,39,臺中市,東區,0,1,0,7,6,03,02,1,5,4,6,6,4,4,05,5,4,2,12,2,09,1,C03,7,09,02,11,,84,84,1,12,04,120.706275,24.147962,2
844,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,39,臺中市,烏日區,0,2,0,7,6,04,08,1,5,4,6,6,1,1,01,4,4,1,13,2,09,1,C03,7,12,02,12,,07,07,1,06,04,120.615970,24.105861,2
845,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,39,臺中市,豐原區,0,2,0,7,6,13,07,1,5,4,6,6,4,4,09,5,4,2,12,2,08,5,C03,7,11,02,12,,45,45,1,13,04,120.712932,24.249722,2
846,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,40,臺中市,大雅區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,02,,,07,,1,12,04,120.650554,24.211160,3
847,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,40,臺中市,南區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,01,,,87,,1,06,04,120.661645,24.122012,3
848,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,40,臺中市,大甲區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,21,21,1,06,04,120.621727,24.351283,3
849,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,41,臺中市,豐原區,0,1,0,7,6,05,01,1,5,4,6,6,4,4,10,5,5,2,15,3,10,1,F03,7,09,02,11,,12,12,1,12,04,120.747164,24.274495,2
850,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,42,臺中市,西區,0,2,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,17,2,09,2,C03,7,15,02,14,,20,20,1,12,04,120.668237,24.140532,2
851,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,44,臺中市,北區,0,3,0,7,6,04,02,1,5,4,6,6,4,4,05,4,5,2,17,2,08,1,C03,7,09,02,13,,68,68,1,12,04,120.674063,24.147352,2
852,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,45,臺中市,沙鹿區,0,1,0,7,6,03,01,1,5,4,6,6,1,1,10,5,5,2,17,2,09,2,C03,7,04,02,14,,01,01,1,06,04,120.555979,24.220871,2
853,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,46,臺中市,潭子區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,01,5,5,1,17,2,09,2,C03,7,09,02,12,,08,08,1,13,04,120.712351,24.189347,2
854,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,46,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,14,,,,A41,,,02,,,49,,1,06,04,120.683075,24.092826,3
855,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,47,臺中市,豐原區,0,0,0,7,6,05,02,1,5,4,6,6,2,1,05,5,4,2,12,3,10,1,C03,7,15,02,16,,85,85,1,12,04,120.721865,24.248818,3
856,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,48,臺中市,南屯區,0,2,0,7,6,03,02,1,5,4,6,6,4,4,10,5,5,2,17,2,09,1,C03,7,06,02,11,,59,59,1,06,04,120.639259,24.135505,2
857,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,48,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,02,,,59,59,1,06,04,120.692411,24.195891,3
858,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,48,臺中市,龍井區,0,0,0,7,,,,,,,,,,,,,,,12,,,,A12,,,02,,,40,,1,06,04,120.504360,24.210634,3
859,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,48,臺中市,神岡區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,09,4,5,1,16,3,10,1,F03,7,08,02,14,,40,40,1,12,04,120.670636,24.256366,2
860,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,50,臺中市,霧峰區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,4,5,1,12,2,09,1,C03,7,09,02,14,,84,84,1,12,04,120.664068,24.059891,2
861,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,50,臺中市,沙鹿區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,02,,,07,,1,13,04,120.568375,24.201635,3
862,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,50,臺中市,清水區,0,2,0,7,6,03,01,1,5,4,6,6,4,4,01,4,4,2,17,2,09,2,C03,7,06,02,12,,11,11,1,12,04,120.577248,24.273708,2
863,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,53,臺中市,太平區,0,2,0,7,6,03,01,1,5,4,6,6,4,4,05,4,5,1,16,2,09,2,C03,7,06,02,14,,48,48,1,12,04,120.721060,24.133724,2
864,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,54,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,16,,,,C03,,,01,,,23,23,1,13,04,120.631513,24.132912,3
865,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,56,臺中市,大雅區,0,2,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,17,2,07,2,C03,7,06,02,14,,11,11,1,12,04,120.649640,24.223107,2
866,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,56,臺中市,東區,0,2,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,16,2,09,4,F01,7,06,02,14,12,23,23,1,04,03,120.686181,24.132822,2
867,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,56,臺中市,東區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,02,,,07,07,1,06,04,120.690338,24.125036,3
868,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,56,臺中市,霧峰區,0,1,0,7,6,13,07,1,5,4,6,6,4,4,05,5,4,2,30,,,,,,,,,,119,119,1,,,120.703604,24.075982,2
869,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,57,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,84,,1,13,04,120.678933,24.184529,3
870,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,07,57,臺中市,東勢區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,5,5,1,02,2,09,2,C03,7,09,02,11,,07,07,1,12,04,120.821010,24.273019,2
871,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,08,02,臺中市,南屯區,0,1,0,7,6,13,08,1,5,4,6,6,4,4,01,5,1,2,18,2,09,2,C03,7,09,02,14,,59,59,1,12,04,120.609456,24.151136,2
872,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,08,04,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,C03,,,01,,,07,,1,12,04,120.649902,24.172935,3
873,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,08,05,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,39,39,1,06,04,120.647976,24.143228,3
874,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,08,05,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,G06,,,,,,07,07,1,,,120.662037,24.178787,4
875,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,08,06,臺中市,大雅區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,5,5,1,16,2,03,1,C03,7,09,02,12,,39,39,1,13,04,120.657680,24.245397,2
876,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,08,06,臺中市,沙鹿區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,02,,,84,84,1,12,04,120.580758,24.201702,3
877,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,08,07,臺中市,沙鹿區,0,1,0,7,6,13,08,1,5,4,6,6,4,4,01,4,4,1,13,3,10,2,C03,7,09,02,11,,07,07,1,06,04,120.607549,24.246651,2
878,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,08,08,臺中市,南區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B12,,,01,,,08,,1,12,04,120.671811,24.119156,3
879,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,08,09,臺中市,潭子區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,05,5,5,1,14,3,10,3,B03,7,02,02,02,,49,49,1,13,04,120.701269,24.197197,2
880,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,08,10,臺中市,大雅區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,02,,,07,,1,12,04,120.656378,24.221199,3
881,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,08,10,臺中市,大雅區,0,1,0,7,6,11,09,1,5,4,6,6,4,4,10,5,5,2,17,3,10,3,B03,7,06,02,04,,85,85,1,12,04,120.623556,24.213724,2
882,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,08,11,臺中市,東區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,16,3,10,1,C03,7,05,01,12,,11,11,1,12,04,120.708105,24.133780,2
883,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,08,13,臺中市,南區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,4,5,2,13,2,08,2,C03,7,09,02,11,,07,07,1,13,04,120.654356,24.121759,2
884,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,08,14,臺中市,神岡區,0,0,0,7,,,,,,,,,,,,,,,30,,,,B12,,,02,,,91,,1,12,04,120.705258,24.261752,3
885,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,08,16,臺中市,潭子區,0,1,0,7,6,03,01,1,5,4,6,6,3,1,10,5,5,2,16,3,10,2,C03,7,01,02,14,,24,24,1,12,04,120.681820,24.216115,2
886,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,08,18,臺中市,西區,0,3,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,13,2,09,2,C03,7,09,02,11,,85,85,1,12,04,120.662743,24.161205,2
887,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,08,18,臺中市,西屯區,0,3,0,7,6,13,08,1,5,4,6,6,1,1,04,4,4,2,13,2,09,1,C03,7,09,02,11,,07,07,1,13,04,120.643524,24.187220,2
888,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,08,20,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,01,,,40,,1,12,04,120.628383,24.176680,3
889,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,08,22,臺中市,大雅區,0,0,0,7,,,,,,,,,,,,,,,16,,,,C03,,,02,,,08,,1,13,04,120.657755,24.220515,3
890,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,08,22,臺中市,北屯區,0,2,0,7,6,13,09,1,5,4,6,6,2,1,01,4,5,2,12,2,09,1,C03,7,09,02,14,,08,08,1,12,04,120.679553,24.172780,2
891,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,08,22,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B12,,,01,,,07,07,1,12,04,120.637876,24.187586,3
892,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,08,23,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,02,,,45,,1,06,04,120.648056,24.144927,3
893,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,08,27,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,07,,1,06,04,120.690909,24.100987,3
894,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,08,30,臺中市,太平區,0,1,0,7,6,03,02,1,5,4,6,6,4,4,09,5,4,1,12,3,10,3,B03,7,04,04,05,,08,08,1,12,04,120.733749,24.119382,2
895,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,08,33,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,01,,,40,,1,12,04,120.653258,24.160817,3
896,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,08,35,臺中市,西屯區,0,1,0,7,6,03,02,1,5,4,6,6,2,1,01,4,5,2,13,3,10,3,B03,7,09,02,01,,07,07,1,12,04,120.651690,24.189413,2
897,66000,387130000C,(04)23274275,(04)23288582,2024,12,03,08,37,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,16,,,,B03,,,01,,,51,51,1,13,04,120.613323,24.146547,3
