序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路類別,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,當事者區分(類別),車輛用途,當事者行動狀態,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
1596,66000,387130000C,(04)23274275,(04)23288582,2024,08,04,21,20,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,59,59,1,12,04,120.679039,24.115471,3
1597,66000,387130000C,(04)23274275,(04)23288582,2024,08,04,21,21,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,16,,,,B03,,,02,,,20,,1,13,04,120.647056,24.165648,4
1598,66000,387130000C,(04)23274275,(04)23288582,2024,08,04,21,33,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,01,,,59,,1,12,04,120.685395,24.152786,3
1599,66000,387130000C,(04)23274275,(04)23288582,2024,08,04,21,46,臺中市,太平區,0,1,0,7,6,04,01,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,B03,7,05,02,05,,11,11,1,13,04,120.705068,24.148288,2
1600,66000,387130000C,(04)23274275,(04)23288582,2024,08,04,21,48,臺中市,西屯區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,01,4,5,2,17,3,10,5,B03,7,15,01,02,,42,42,1,12,04,120.640426,24.173683,2
1601,66000,387130000C,(04)23274275,(04)23288582,2024,08,04,21,54,臺中市,西屯區,0,2,0,7,6,04,01,1,5,4,6,6,2,1,10,5,5,2,16,2,08,5,C03,7,09,02,14,,01,01,1,12,04,120.656130,24.159338,2
1602,66000,387130000C,(04)23274275,(04)23288582,2024,08,04,21,55,臺中市,北區,0,0,0,7,6,04,07,1,5,4,6,6,1,1,05,4,4,,13,3,10,3,B03,7,09,01,01,,84,84,1,12,04,120.678901,24.147183,4
1603,66000,387130000C,(04)23274275,(04)23288582,2024,08,04,22,07,臺中市,南區,0,1,0,6,6,13,09,1,5,4,6,6,4,4,03,4,5,2,17,2,09,1,C03,7,09,02,12,,84,84,1,13,04,120.669990,24.119723,2
1604,66000,387130000C,(04)23274275,(04)23288582,2024,08,04,22,07,臺中市,大甲區,0,1,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,15,2,08,2,C03,7,09,02,11,12,15,15,1,06,04,120.625036,24.344991,2
1605,66000,387130000C,(04)23274275,(04)23288582,2024,08,04,22,08,臺中市,龍井區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,08,,1,06,04,120.572754,24.179992,3
1606,66000,387130000C,(04)23274275,(04)23288582,2024,08,04,22,30,臺中市,南區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,84,,1,08,04,120.671276,24.117063,3
1607,66000,387130000C,(04)23274275,(04)23288582,2024,08,04,22,34,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B03,,,02,,,49,,1,12,04,120.719034,24.117678,3
1608,66000,387130000C,(04)23274275,(04)23288582,2024,08,04,22,44,臺中市,西區,0,2,0,7,6,04,01,1,5,4,6,6,2,1,10,5,5,2,13,2,09,1,C03,7,09,02,11,,84,84,1,12,04,120.673668,24.147719,2
1609,66000,387130000C,(04)23274275,(04)23288582,2024,08,04,22,48,臺中市,南區,0,2,0,7,6,03,08,1,5,4,3,3,4,4,01,4,4,2,03,2,09,6,H01,8,16,10,17,,98,98,1,06,05,120.655667,24.129693,2
1610,66000,387130000C,(04)23274275,(04)23288582,2024,08,04,23,08,臺中市,南區,0,3,0,7,6,04,01,1,5,4,6,6,4,4,05,5,5,2,16,2,09,1,C03,7,06,02,14,,14,14,1,06,04,120.656157,24.133524,2
1611,66000,387130000C,(04)23274275,(04)23288582,2024,08,04,23,42,臺中市,西屯區,0,1,0,7,6,13,07,1,5,4,6,6,4,4,05,4,4,2,17,2,09,1,C03,7,09,02,12,,84,84,1,05,04,120.650194,24.175833,2
1612,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,00,27,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B12,,,01,,,07,,1,13,04,120.712672,24.125769,3
1613,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,01,16,臺中市,南屯區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,01,4,5,2,13,2,09,1,C03,7,09,04,11,,59,59,1,06,04,120.640045,24.141796,2
1614,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,02,17,臺中市,西屯區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,5,3,2,15,2,09,2,C03,7,15,02,14,,06,14,1,06,04,120.617469,24.182191,2
1615,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,05,00,臺中市,沙鹿區,0,1,0,7,6,13,08,1,5,4,6,6,1,1,01,3,4,2,18,2,09,6,F04,7,09,02,14,,84,84,1,12,04,120.563007,24.233533,2
1616,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,05,51,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,C03,,,01,,,59,59,1,12,04,120.602714,24.182614,3
1617,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,06,30,臺中市,西屯區,0,1,0,7,6,05,01,1,5,4,6,6,2,1,05,2,4,2,12,2,09,2,C03,7,09,02,12,,21,21,1,12,04,120.655911,24.158976,2
1618,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,06,33,臺中市,神岡區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,17,3,10,5,B03,7,06,02,05,,20,20,1,12,04,120.669471,24.269614,2
1619,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,06,35,臺中市,南屯區,0,2,0,7,6,03,02,1,5,4,6,6,4,4,05,4,4,2,17,2,09,1,C03,7,06,02,14,,39,39,1,12,04,120.638119,24.141435,2
1620,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,06,42,臺中市,南區,0,0,0,7,6,13,07,1,5,4,6,6,4,4,01,4,5,2,17,3,10,3,B03,7,09,02,01,,84,84,1,12,04,120.669051,24.128577,3
1621,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,06,43,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,C03,,,02,,,07,,1,06,04,120.639720,24.141553,3
1622,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,06,43,臺中市,霧峰區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,09,5,4,1,30,2,09,1,C03,7,01,02,11,,51,51,1,12,04,120.705981,24.076469,2
1623,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,02,臺中市,大雅區,0,1,0,7,6,11,08,1,5,4,5,6,4,4,01,4,4,1,18,2,09,1,C03,7,09,02,12,,84,84,1,13,04,120.675940,24.216079,2
1624,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,03,臺中市,豐原區,0,1,0,7,6,03,01,1,5,4,6,6,3,1,10,5,5,2,16,3,10,5,B03,7,06,02,01,,11,11,1,13,04,120.739164,24.255565,2
1625,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,09,臺中市,潭子區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,02,,,02,,1,13,04,120.705226,24.201070,3
1626,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,10,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,07,,1,06,04,120.717887,24.159935,3
1627,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,11,臺中市,大里區,0,1,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,1,12,3,10,1,C03,7,05,02,11,,14,14,1,12,04,120.696459,24.104252,2
1628,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,13,臺中市,東區,0,1,0,7,6,13,07,1,5,4,6,6,4,4,05,4,4,2,17,3,10,2,C03,7,01,02,11,14,51,51,1,12,04,120.690311,24.132060,2
1629,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,19,臺中市,烏日區,0,3,0,7,6,14,09,1,5,4,6,6,4,4,10,5,5,2,17,2,09,1,C03,7,09,02,11,,20,20,1,12,04,120.590160,24.114230,2
1630,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,20,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B03,,,01,,,84,84,1,13,04,120.617096,24.182511,3
1631,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,20,臺中市,梧棲區,0,1,0,7,6,03,01,1,5,4,6,6,3,1,10,4,4,2,16,3,10,3,B03,7,05,02,05,,26,26,1,06,04,120.526690,24.223000,2
1632,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,25,臺中市,大雅區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,01,,,07,,1,12,04,120.642889,24.220029,3
1633,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,25,臺中市,大里區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,2,5,1,12,2,09,1,C03,7,09,02,14,,58,58,1,06,04,120.695381,24.099819,2
1634,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,27,臺中市,霧峰區,0,2,0,7,6,04,01,1,5,4,6,6,2,1,10,5,5,2,12,2,08,1,C03,7,04,02,11,,01,01,1,12,04,120.694288,24.066038,2
1635,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,31,臺中市,潭子區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,10,5,5,2,20,2,09,2,C03,7,09,02,11,,59,59,1,12,04,120.690854,24.225125,2
1636,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,35,臺中市,東區,0,0,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,13,3,10,3,B12,7,09,01,01,,07,07,1,06,04,120.710978,24.142700,3
1637,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,35,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B12,,,01,,,59,,1,13,04,120.602996,24.192556,3
1638,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,37,臺中市,潭子區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,13,3,10,1,C03,7,09,02,11,,07,07,1,13,04,120.707367,24.233572,2
1639,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,37,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,02,,,50,,1,12,04,120.681496,24.148746,3
1640,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,37,臺中市,大甲區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,49,,1,06,04,120.622472,24.352311,3
1641,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,38,臺中市,北區,0,0,0,7,9,18,21,4,5,4,6,6,4,4,10,5,5,2,12,,,,C05,,,01,,,50,,1,13,04,120.686552,24.163199,3
1642,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,38,臺中市,太平區,0,1,0,7,6,04,02,1,5,4,6,6,4,4,05,5,5,1,17,3,10,2,C03,7,15,02,12,,04,04,1,12,04,120.724441,24.140899,2
1643,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,39,臺中市,烏日區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,39,,1,06,04,120.652409,24.055649,3
1644,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,40,臺中市,沙鹿區,0,1,0,7,6,03,01,1,5,4,6,6,1,1,10,5,5,2,17,3,10,3,B03,7,05,02,02,,11,11,1,06,04,120.556034,24.212583,2
1645,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,40,臺中市,清水區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,02,,,49,,1,12,04,120.564847,24.266671,3
1646,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,42,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,57,,1,12,04,120.723725,24.176224,3
1647,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,45,臺中市,西區,0,1,0,7,6,13,08,1,5,4,6,6,2,1,01,4,4,2,13,2,09,1,C03,7,09,02,11,,07,07,1,12,04,120.659217,24.158013,2
1648,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,45,臺中市,南區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,09,,,87,,1,12,04,120.656880,24.129435,3
1649,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,45,臺中市,神岡區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,01,,,07,,1,06,04,120.696713,24.248360,3
1650,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,50,臺中市,東區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,01,,,84,,1,12,04,120.706167,24.129824,3
1651,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,52,臺中市,神岡區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,5,5,2,17,3,10,5,B12,7,01,02,08,,84,51,1,12,04,120.696714,24.253828,2
1652,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,55,臺中市,大雅區,0,1,0,7,6,04,02,1,5,4,6,6,3,1,10,5,5,1,16,3,10,1,C03,7,06,02,12,,20,20,1,13,04,120.667220,24.239471,2
1653,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,55,臺中市,大雅區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,02,,,07,,1,12,04,120.667849,24.218292,3
1654,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,55,臺中市,東區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,03,4,5,2,18,2,09,2,F03,7,09,02,14,,84,84,1,06,04,120.685943,24.141065,2
1655,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,55,臺中市,太平區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,4,4,2,16,3,10,3,B03,7,01,02,04,,51,51,1,13,04,120.705677,24.156473,2
1656,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,55,臺中市,龍井區,0,2,0,7,6,03,01,1,5,4,6,6,1,1,10,5,5,2,16,2,09,1,C03,7,06,02,14,,85,85,1,06,04,120.588057,24.192165,2
1657,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,55,臺中市,大甲區,0,2,0,7,6,04,02,1,5,4,6,6,1,1,04,4,5,1,17,3,10,3,B03,7,09,02,06,,21,21,1,12,04,120.630122,24.365219,2
1658,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,07,56,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B03,,,01,,,50,50,1,12,04,120.647942,24.172370,3
1659,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,08,00,臺中市,沙鹿區,0,1,0,7,6,12,09,1,5,4,6,6,4,4,10,4,5,2,13,2,09,1,C03,7,09,02,11,,07,07,1,12,04,120.559567,24.222127,2
1660,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,08,01,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,07,,1,08,04,120.636250,24.151284,3
1661,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,08,02,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B02,,,01,,,84,84,1,12,04,120.646189,24.141149,3
1662,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,08,03,臺中市,西區,0,0,0,7,6,03,09,1,5,4,6,6,4,4,05,5,5,2,11,,,,A11,,,01,,,08,,1,13,04,120.665816,24.132920,3
1663,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,08,03,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,C03,,,01,,,40,,1,06,04,120.698243,24.171464,3
1664,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,08,05,臺中市,沙鹿區,0,1,0,7,6,13,07,1,5,4,6,6,4,4,01,3,4,2,12,2,09,2,C03,7,08,02,13,,40,40,1,12,04,120.569982,24.257362,2
1665,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,08,09,臺中市,潭子區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,09,5,5,1,16,3,10,3,B12,7,06,02,01,,48,48,1,12,04,120.704740,24.219499,2
1666,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,08,10,臺中市,清水區,0,1,0,7,6,04,01,1,5,4,6,6,4,4,05,5,5,1,15,2,03,2,F03,7,09,02,11,,12,12,1,12,04,120.558000,24.263727,2
1667,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,08,14,臺中市,豐原區,0,2,0,7,6,13,07,1,5,4,6,6,4,4,05,5,4,2,17,2,08,1,C03,7,11,02,11,,34,34,1,12,04,120.715082,24.247910,2
1668,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,08,16,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,16,,,,B03,,,01,,,14,14,1,12,04,120.597536,24.174876,3
1669,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,08,18,臺中市,豐原區,0,0,0,,,,,,,,,,,,,,,,,3,10,5,A12,7,06,02,08,,58,58,1,08,04,120.720033,24.262173,3
1670,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,08,18,臺中市,豐原區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,02,,,08,,1,13,04,120.735399,24.251971,3
1671,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,08,30,臺中市,潭子區,0,1,0,7,6,13,07,1,5,4,6,6,4,4,04,3,4,2,17,3,10,1,C03,7,01,02,11,,51,51,1,13,04,120.708330,24.206670,2
1672,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,08,37,臺中市,南區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B12,,,02,,,49,,1,06,04,120.655321,24.117876,3
1673,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,08,37,臺中市,西屯區,0,2,0,7,6,04,02,1,5,4,6,6,2,1,05,5,5,2,13,2,09,1,C03,7,09,02,11,,59,59,1,06,04,120.656165,24.165373,2
1674,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,08,39,臺中市,北屯區,0,2,0,7,6,13,08,1,5,4,6,6,2,1,03,4,4,2,13,2,09,1,C03,7,09,02,11,,07,07,1,12,04,120.686748,24.193567,2
1675,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,08,40,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,16,,,,B03,,,02,,,12,,1,13,04,120.727593,24.152161,3
1676,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,08,40,臺中市,清水區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,08,,1,12,04,120.573068,24.265277,3
1677,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,08,46,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,07,,1,13,04,120.653478,24.195259,3
1678,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,08,55,臺中市,西屯區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,4,5,2,12,3,10,3,B03,7,05,02,07,,84,84,1,13,04,120.610450,24.188754,2
1679,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,08,56,臺中市,北屯區,0,2,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,16,2,09,1,C03,7,06,02,11,,48,48,1,06,04,120.695059,24.161869,2
1680,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,08,57,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,17,,,,C03,,,01,,,08,,1,13,04,120.690221,24.155562,3
1681,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,08,57,臺中市,北區,0,0,0,7,6,13,07,1,5,4,6,6,4,4,01,4,4,2,17,,,,B03,7,08,02,02,,40,40,1,12,04,120.675878,24.159624,3
1682,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,00,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,23,,,,B01,,,01,,,84,84,1,13,04,120.641167,24.158393,3
1683,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,04,臺中市,北屯區,0,2,0,7,6,05,02,1,5,4,6,6,2,1,01,4,5,2,16,3,10,1,C03,7,05,02,13,,20,20,1,06,04,120.686227,24.188763,2
1684,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,05,臺中市,西屯區,0,3,0,7,6,03,01,1,5,4,5,6,4,4,10,5,5,2,17,2,09,5,C03,7,15,02,12,,34,34,1,13,04,120.623143,24.180283,2
1685,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,08,臺中市,南區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,12,2,09,6,F01,7,15,02,14,,84,84,1,04,01,120.656441,24.113811,2
1686,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,10,臺中市,東區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,4,5,2,13,2,09,2,C03,7,09,02,11,,84,84,1,13,04,120.695377,24.147849,2
1687,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,12,臺中市,南區,0,0,0,7,,,,,,,,,,,,,,,,,,,B11,,,02,,,84,,1,12,04,120.673904,24.128843,3
1688,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,12,臺中市,清水區,0,0,0,7,6,13,07,1,5,4,6,6,4,4,01,4,5,1,12,3,10,3,A12,7,09,04,02,,08,08,1,12,04,120.548255,24.278759,3
1689,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,16,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,35,,1,12,04,120.659163,24.148604,3
1690,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,17,臺中市,北屯區,0,1,0,7,6,13,08,1,5,4,6,6,4,4,05,4,3,2,17,2,09,1,C03,7,09,02,11,14,84,84,1,12,04,120.728952,24.160995,2
1691,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,19,臺中市,南區,0,2,0,7,6,04,01,1,5,4,6,6,2,1,01,4,5,2,13,2,08,2,C03,7,09,02,11,,07,07,1,06,04,120.679303,24.124255,2
1692,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,20,臺中市,神岡區,0,0,0,7,,,,,,,,,,,,,,,17,,,,A12,,,01,,,39,,1,06,04,120.640778,24.249529,3
1693,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,23,臺中市,太平區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,16,2,09,2,C03,7,06,02,11,,14,14,1,12,04,120.727791,24.155302,2
1694,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,23,臺中市,烏日區,0,0,0,7,6,13,,1,5,4,6,6,4,4,10,5,5,2,17,,,,B12,,,09,,,08,,1,12,04,120.658354,24.055456,3
1695,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,28,臺中市,北屯區,0,1,0,7,6,04,01,1,5,4,6,6,2,1,10,5,5,2,15,3,10,3,B03,7,09,02,07,,21,21,1,12,04,120.682027,24.180402,2
1696,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,28,臺中市,梧棲區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,05,5,5,1,16,2,09,1,C03,7,05,01,14,,14,14,1,06,04,120.537529,24.246108,2
1697,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,30,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,02,,,84,,2,12,04,120.657065,24.134428,3
1698,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,30,臺中市,西屯區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,05,3,4,1,13,3,10,3,B12,7,09,02,01,,84,59,1,06,04,120.651867,24.176133,2
1699,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,39,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,01,,,51,,1,12,04,120.707364,24.165494,3
1700,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,40,臺中市,龍井區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,28,2,09,1,C03,7,09,02,11,,87,87,1,12,04,120.591680,24.181270,2
1701,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,40,臺中市,后里區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,18,2,09,2,C03,7,05,02,12,,84,84,1,12,04,120.716685,24.296343,2
1702,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,42,臺中市,霧峰區,0,0,0,7,,,,,,,,,,,,,,,,,,,A12,,,02,,,84,,1,06,04,120.685329,24.052342,3
1703,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,43,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,08,08,1,12,04,120.696706,24.111166,3
1704,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,43,臺中市,烏日區,0,0,0,7,,,,,,,,,,,,,,,,,,,B12,,,02,,,01,,1,06,04,120.608724,24.114739,3
1705,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,45,臺中市,梧棲區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,50,,1,06,04,120.548522,24.247125,3
1706,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,49,臺中市,中區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,84,,1,12,04,120.678287,24.144514,3
1707,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,52,臺中市,霧峰區,0,1,0,7,6,04,01,1,5,4,6,6,2,1,01,4,4,1,15,3,10,3,B03,7,09,02,15,,21,21,1,12,04,120.685294,24.029441,2
1708,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,57,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,14,,,,C03,,,01,,,49,49,1,12,04,120.719249,24.094002,3
1709,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,58,臺中市,大甲區,0,1,0,7,6,05,01,1,5,4,6,6,1,1,10,5,5,2,17,2,09,1,C03,7,06,02,11,,11,11,1,06,04,120.624170,24.346662,2
1710,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,09,59,臺中市,太平區,0,1,0,7,6,13,24,1,5,4,6,6,4,4,05,5,4,1,16,3,10,3,B12,7,06,02,02,,20,20,1,12,04,120.706675,24.159352,2
1711,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,10,00,臺中市,西屯區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,10,5,5,2,17,3,10,3,B02,7,01,02,01,,51,51,1,06,04,120.654035,24.157735,2
1712,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,10,01,臺中市,梧棲區,0,0,0,7,,,,,,,,,,,,,,,,,,,B12,,,01,,,59,,1,06,04,120.529063,24.255029,3
1713,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,10,07,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B03,,,01,,,49,,1,13,04,120.721837,24.157719,3
1714,66000,387130000C,(04)23274275,(04)23288582,2024,08,05,10,07,臺中市,豐原區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,02,,,59,,1,06,04,120.760546,24.277063,3
